Name	00D_1	00D_2	00D_3	07D_1	07D_2	07D_3	16D_1	16D_2	16D_3	30D_1	30D_2	30D_3	50D_1	50D_2	50D_3	55D_1	55D_2	55D_3	60D_1	60D_2	60D_3
"2-(4-Hydroxyphenyl)ethyl 6-O-[(2R,3R,4R)-3,4-dihydroxy-4-(hydroxymethyl)tetrahydro-2-furanyl]-beta-D-glucopyranoside"	198322.1964	272365.8729	284429.9058	139335.5052	151135.2251	163029.667	113347.6252	155085.6864	262194.6898	993285.5632	1657028.561	1014648.816	1314001.965	1366026.265	1213562.319	453596.8686	679962.1787	1487116.407	1086655.262	1427723.597	1503907.167
2-(4-Methyl-3-cyclohexen-1-yl)-2-propanyl 6-O-(6-deoxy-α-L-mannopyranosyl)-β-D-glucopyranoside	24609235.94	29077060.55	28681752.6	10636676.8	13602641.49	13875530.3	1778968.058	3217770.241	2676657.268	800832.2708	3254621.205	2635984.431	3067369.364	1874838.676	4684080.801	3138031.16	3538063.053	4308461.61	4022912.529	6734709.042	3090807.248
2-(Acetylamino)hexanoic acid	52794753.23	52583697.09	46626882.98	46928035.41	25247965.07	41503140.84	25073846.08	27438544.94	16154256.9	8472551.712	8199939.183	8822520.325	12304493.24	9528274.659	9782885.596	10674398.16	10447084.5	9984961.661	12449173.55	8182867.819	11949020.27
2-(acetylamino)-4-(methylthio)butanoic acid	132219433.8	115776944.2	128530296.9	11227391.46	8378280.595	13426711.82	594464.3715	583538.2574	418284.1033	449342.9183	477806.7054	872574.5478	959404.6135	737313.4878	731829.4604	1328234.979	1426938.234	1559711.49	58483961.89	58868847.2	21388961.28
2-Aminooctanedioic acid	2638175.433	7614960.103	3046828.763	5383061.555	5954551.789	11060368.5	3777926.365	4653422.247	3051090.291	4584930.406	5069700.725	5404723.465	4621534.052	5478123.888	8106167.191	5651450.25	4179538.017	6204285.24	3658798.346	3975586.498	3642150.138
2-Hydroxy-1-(4-methoxyphenyl)propyl hexopyranoside	1408448.353	1624062.513	764706.9433	8157828.912	8709388.731	8466316.521	6585745.986	4420397.69	9171192.198	7788193.675	11903563.53	4464076.773	1650957.295	1055684.235	530164.2603	1485349.621	1623912.653	748769.9769	5570406.679	530862.4529	624088.5181
2-Hydroxy-2-methyl-3-buten-1-yl beta-D-glucopyranoside	214709.7383	216075.9605	209753.4728	798006.591	591487.804	747855.654	1809866.539	2038454.497	1723462.43	2390421.956	2664763.102	2133172.398	1074933.099	1283477.208	1125945.495	1399487.4	1265049.504	1387014.958	2024055.751	1367423.439	1320037.269
2-Hydroxymyristic acid	5278281.096	5136764.599	4857414.539	1339063.344	1057056.912	1348639.133	181310.0229	85449.73553	263907.1138	140908.2352	164227.0321	172328.791	207146.4734	179684.617	180860.417	199483.3602	190146.8688	231700.1707	547599.3004	252541.7323	265766.1079
2-Isopropylmalic acid	177351044.5	440119358.2	345008853	203888820.8	227468651.9	171158464.9	25777743.7	28002544.13	6451025.09	55516125.48	38489752.92	101912424.2	26862778.96	37505278.16	38080313.11	44548087.03	48192835.77	38281534.76	94866399.33	110551054.6	106553951.7
2-Methylbenzoic acid	5973526.275	6244074.646	2064973.566	6153063.363	3926400.521	4049288.651	5740970.315	8534608.083	2938406.652	3132499.378	3895799.621	2094131.173	825968.6134	497257.9536	252694.0364	585397.7662	483328.6096	388620.4436	285272.8704	252832.0852	509513.437
2-Methylbutyl beta-D-glucopyranoside	267887.0254	223368.7202	210624.5657	299449.6207	208281.5892	230785.9159	244246.2051	272685.2189	186457.798	4848840.534	5094230.762	3873075.632	8717244.247	2984771.283	3713801.415	5089307.851	3864131.415	4576828.204	1092413.612	1663542.871	2515279.594
"2-Methylidene-4-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxybutanoic acid"	1867618.803	1225731.055	1231032.184	3638249.962	5601690.487	4962880.173	6527704.158	8020907.839	6573690.72	17676409.99	16567157.62	11045779.5	3412608.908	6176985.521	2724192.512	6507662.795	4152829.969	4361369.619	5817571.275	4609047.146	4022204.608
