Name,0010-04-02,0011-04-02,0011-07-18,0011-09-26,0011-11-21,0011-12-04,0012-01-05,0012-02-06,0012-03-09,0012-04-02,0012-06-02,0012-10-28,0012-11-01,0012-12-07,0013-01-22,0013-02-06,0013-04-11,0013-06-05,0013-08-07,0013-10-03,0013-11-01,0013-12-18,0014-01-08,0014-03-21,0014-04-24,0014-06-02,0014-08-04,0014-09-12,0014-11-18,0014-12-13,0015-01-05,0015-03-31,0015-06-17,0015-07-01,0015-08-11,0015-09-08,0015-10-13,0015-12-15,0016-01-05,0016-02-24,0016-04-21,0016-05-09,0016-06-09,0016-07-05,0016-08-22,0016-10-04,0016-12-19
LysoPC(20:1),250791,734101.1,175445.1,532023.7,427997.3,3873933,462837.6,5346373,405317.9,930781.9,353036.1,39679.09,2578993,575998.4,214111,1701482,121644.8,268987.4,288636.3,343927.5,11097.82,293545.7,253965.8,289904.5,383789.7,328037.4,531454.2,306812.7,378161.1,219585.6,259520.9,289346.5,383286.4,160706.6,876683,282530.1,291903.9,311418.9,271862.2,357673.6,909035.9,447028.6,405211.2,454204.4,322738.8,368046.7,266653.3
PS(28:2),1771.328,10339.77,7235.392,821.1236,2373.848,68966.21,1227.706,0.7069706,650.0158,12455.28,290.9473,4604.949,15910.92,4844.573,835.5448,64014.13,544.3014,21024.78,38905.95,25439.54,5408.081,193479.6,24595.27,28181.26,87883.38,304694.1,17177.33,11918.23,17557,7221.122,7500.006,2454.928,11602.05,41470.8,198429.9,27549.79,24320.1,17696.32,50895.56,6994.256,24660.42,23339.49,15149.85,11473.34,60438.31,1247.847,1167.598
LysoPE(22:0),124947.6,99391.07,33153.52,120661.2,116602.7,3904610,123377,9888624,152606.3,150039.2,166275.1,867.1046,448565.2,135948.4,136900.1,185629.1,118452.2,123089.1,161361.2,188656.8,25457.13,141900.6,164490.1,153850.9,185547.8,171555.6,150430.7,128756.3,155160.3,86400.62,117002.2,76074.93,174334.7,83115.1,293817.3,104811.4,132111.7,105563.9,133785.8,176229,360473,287397.3,169310.2,113513.2,139710.5,130541.6,134435.9
PS(30:2),62393.79,406010,103399.1,22204.52,90745.69,48987.16,34496.99,66539.95,7572.293,163141.3,49639.94,59018.94,120945.4,85915.09,29710.49,365436.2,3155.497,120365,131860.9,75546.69,299774.2,414340,124721.4,223375.4,132418.7,116699.4,213798,86871.87,197242.4,24121.12,39970.64,47834.06,76298.03,100611.5,336760.8,7464.349,130150.2,101879.1,138248.1,99211.28,211141.2,128033.4,113049.5,20549.12,153102.7,13051.66,11076.88
LysoPC(O-18:0),194211.2,657361.7,26102.58,175539.1,120392.7,2495562,151925,10083920,147490.4,301128.8,142259.4,61148.57,858704.6,214840.9,142764.7,1793026,15293.36,190377.8,278652.2,288587.9,67117.79,377683.2,316288.7,320337,526227.1,350091.2,214534.4,275754.3,350792,156054.9,256759.7,196874.6,338185.3,166534.7,679634.9,225297.8,236869.3,284038.4,288237.8,327862.8,732728.6,572249,334763.2,475676.7,335453.6,248213.1,220132.3
MG(18:0),2340555,4774600,6831.648,3083241,2551128,4415734,1364844,3295718,2126571,4762441,2375684,2102693,6804770,3716133,1371980,4696265,998583.5,2281323,2197298,2848918,1731935,6218962,3335136,4095969,3480594,4253863,3286561,2649252,3141088,2179198,2951555,938285.5,2686148,1686883,4676244,2039639,2792583,4244438,3410761,3551166,7868344,4438136,4579251,2542320,2600564,1643133,878510.6
C24H40O8,2630965,4104853,13938.78,2979721,2831144,2956311,2046633,2110240,2574512,3892896,2604694,2952243,4152889,3178550,1951593,3415155,2388758,2255463,2152320,2912560,2753323,4021959,3108869,3366126,3146709,3322961,2802042,2515531,2927373,2386185,3083726,1124362,2544816,1863963,3529288,1896902,2645196,3472912,2834369,3207339,3748773,3167604,3270385,2537770,2713145,1819963,1718706
Oleoyl Ethyl Amide,326142.2,517664.8,86763.4,271892,50856.68,245528.7,27106.09,243566.8,15941.23,116854,41210.06,63319.57,190743.3,111832.6,26112.49,154272.9,177.2983,466159.8,88063.93,58625.5,197535.3,580520.1,222190.8,307755.7,569743.8,153757.5,242110.5,167057.2,20315.13,62769.31,104723,232153,85204.16,51530.19,916547.3,19930.71,130147.5,23877.96,482880.3,83517.91,67349.78,24304.12,419017.7,320595.9,16880.78,38431.59,433480.6
LysoPC(20:0),68668.82,134591.3,23368.26,76931,55486.57,1207967,64820.69,4064700,63383.36,142276.8,57362.98,68121.68,431545.6,116275.6,47487.75,317455.5,101702.7,88547.53,85411.54,91704.99,158.6284,88489.06,95211.19,63554,90533.45,82665.76,83524.97,74302.64,50339.9,40092,77745.2,31621.07,101454.9,29062.33,307669.5,48497.47,87492.82,94068.33,67172.6,60314.76,226542.2,112394.9,93969.12,78708.12,100722.4,77402.94,50995.09
PS(30:1),19210.76,58201.6,342969.8,8510.197,37022.96,144263.4,16234.36,44188.76,2197.39,99492.98,11853.38,14450.59,20573.97,90994.74,13358,82192.36,18590.35,218364.2,236549.5,97477.82,50294.55,423226.2,207108.7,240695.5,193938.9,285100.4,301200.7,176309.3,259908.1,109257.4,101354.9,112068.1,153704,324801,1159808,3919.996,310071.8,146019.8,219625.7,190554.6,291745.2,305372.4,168568.5,30585.88,327292.1,84640.84,4383.637
PS(32:3),2469.707,55171.83,270833.8,806248.2,926807.8,904730.4,28467.67,155160.8,1946.592,150476.1,165470.1,60093.77,85004.92,161444,2211.234,321235.4,2470.757,50945.81,114442.1,42119.65,27106.6,589853.5,86941.95,82871.04,174173.6,106546,193485.5,95538.07,63311.66,19456.51,56370.17,21473.42,53688.89,60707.31,569179.9,690.8008,101212.4,59894.58,91606.63,92510.49,208070.5,81883.22,51703.83,17493.25,137917,12945.19,301.8194
C28H52O5,667430.4,3052044,167932.1,1747767,2416505,1930981,1211026,2160498,580892.2,1124875,751334.7,2092749,1624058,2923707,1855235,3542461,495173,1579818,2664529,3653710,2527801,2758212,1879512,2315740,2926430,3095039,2232438,1962889,2663845,2174529,1916779,1124323,2126928,1769081,2367910,1938101,2339453,1393889,2213588,2823646,2317980,2769393,3185122,3213134,2104193,2043331,1445502
SM(d18:1/12:0),240061.7,528681,228444.6,324357.3,244252.6,230235.8,171509,171796.5,174353.9,396682.7,187106.1,452698.1,437390.8,372581.8,142634.6,289876.7,106339,176684.2,132538.8,280380.7,414324.7,263956.1,306811.9,206799.4,220580.9,298085,158953.8,116462.2,211374.8,90166.95,203774.3,182460.7,224503.2,55298.8,393609.6,153765.4,277976.7,155831.9,399529.5,212337.7,749856.7,338912.6,226039.9,64349.62,144770.9,102421.8,102905.4
LysoPC(22:0),28720.81,10709.09,28674.45,52275.77,4721.857,18642.72,16592.22,28979.79,20940.64,24494.96,9672.394,18278.16,38645.78,76486.71,12966.99,3664.779,19665.81,83561.88,53265.94,5784.585,5816.73,15017.67,14591.23,19422.19,51049.26,39683.37,18037.55,2367.479,13459.74,746.228,21561.64,17218.02,35523.8,18017.93,449949,8400.916,8495.721,19222.36,66167.9,52092.62,147753.6,8694.446,21381.25,19922.32,3934.747,10814.69,26009.63
C29H48O3,127318.1,805672.8,478117.1,763942.4,423168,137571,192102.3,236538.1,258461.7,1379793,228617.6,210054.2,1062781,667646.6,125203,375117.7,184718.5,176744.6,319206.7,220177.8,350209.7,429509.6,346586,262345.3,392805.7,358446.3,440034.7,266231.6,380204.3,277078.3,706619.2,80941.99,493571.7,163082.1,1095942,627706.3,190129.1,429901.4,322706.1,385286.2,559939.7,229610.5,255197.2,566469.8,235538.9,377568.7,151594.2
SM(d18:1/14:0),5154838,17328610,9601178,9855786,7658756,7536006,4842014,5656916,3550091,14088810,4222628,10056400,15753100,10559270,3505314,7636062,5282827,5029517,4670224,6459765,13007060,9683467,7949447,6904118,7807616,8437698,6314230,5094845,5933936,3389578,7122492,2733316,6541441,2675266,16585340,5165453,7464635,7554950,7843295,6888709,13943290,10353430,6809477,6309906,6726511,4000446,4528143
C15H26O11,3743543,3988180,4295633,4153813,4658598,2874355,4023722,3587255,3762921,3305086,3677447,4059409,3665903,6345019,4437247,4275497,4596361,2345635,2349374,4641451,3504686,2038227,2798775,2193583,2838095,3795175,3233321,2982968,2054696,2040620,2034508,2496940,1988269,2708907,2906452,1492612,3530494,1874426,3450264,2256859,2424736,4034712,2074386,2051183,3066556,1846910,2797109
C10:2 FA,753527.2,227642.8,243981.6,280634.2,267203.5,221994.6,341585.2,377725.7,239286.5,318075.7,197587.5,124723.4,111290.1,241291.7,299737.2,311177.9,199312.6,201201.3,172913.2,315263.4,172360.7,124744.9,105034.6,123202,209021.5,257965.4,171169.7,218164.5,188485.3,180548.3,147491.8,212022.1,184965.5,184040.2,183437.6,140885.3,232997.2,218889.4,191119,221026.4,192537.9,328462.9,383948.8,223741.4,193395.9,363577,155262.8
Chenodeoxycholic Acid(3),165605.8,457659.5,344686.3,282325.8,192258.3,286568.7,192539.9,132039.6,257908.9,327608.6,177456.4,90930.53,143989.9,268817.9,136486.7,192292.2,430052.9,188069.4,146513.7,388366.6,172045.3,365767.8,205836.4,233488.8,79812.38,244826.1,241263.5,157685.7,156320.3,81319.49,113690.7,41585.63,133003.8,181048.3,186090.1,153672.2,173681.1,403898.1,469978.4,136007.8,302337.8,103257.8,70061.93,113020.7,74090.21,335033.5,180457.3
Tetrahydrocortisol,148461.8,160357.4,138821.9,145542.9,146255.4,671602.8,151688.6,138816.2,127822,136382.8,137938.1,141883.7,162939.6,172968,151643.7,141018.1,181201.8,170287.5,184331.3,172040.3,140536.1,181007.6,170217.2,169727,178217.1,179055.6,218068.6,171524,162460.8,165830.5,153477.8,173308.3,201361.6,174483.5,158921.5,174226.4,175263.6,166272.9,164180.7,155915.7,169776.9,195065,174081,161929.4,155299.5,165804.5,144409.5
Chenodeoxycholic Acid(1),783785,1210082,2386816,579525.1,699408.1,4294697,1469403,499232.3,921479.8,905340.2,888751,274970.1,249691.1,444747.4,496949.7,612793,3333463,1545584,361673.9,1228548,742070,1609862,606298.3,866495.4,174100.7,1584158,288920.5,765601.7,1118676,878602.8,612621.3,158247.7,1086317,345243.8,441716.9,1222451,1463766,2578534,996808.7,976260.3,1009797,513416.9,283945.9,348640.1,366035.2,2060087,1121657
C13H16N2O4,3479519,821679,3686437,655767,1910142,2946016,1493620,1255879,1888453,718858.3,712726.9,788751.5,543123.7,1922614,793353,1902347,1329304,1342218,220476.4,613206.8,647208.1,1531406,1160833,560282.5,1682420,2325711,1509640,1245135,1273973,1011575,532465.5,1201059,623843.9,579294.7,715162.6,943220.9,1691949,1865051,1962573,669034.5,506122.4,1091833,962632.6,993638.4,1503128,1227051,940770.4
methyl-4-hydroxybenzoate sulfate,24109.07,4025.914,42240.47,17879.99,36740.35,23339.69,78389.2,77666.71,15095.93,59994.08,132537.8,3865.911,4149.071,11044.44,5387.811,60365.18,18830.45,84204.57,785140.9,64347.25,10790.11,76149.45,159072.9,5931.812,435970.9,19824.9,11428.53,66731.57,8608.28,15454.39,25050.29,200969.6,129904.9,11813.86,229801.5,191516,80023.89,93610.29,62176.79,24419.68,72324.11,101369.8,20408.98,30496.99,33146.13,1629421,15960.48
"C8:0,OH FA(2)",58113.09,204695.2,108600.7,94683.63,264322.2,143738.2,84539.55,151715,82710.84,100928.9,81879.57,63066.38,48318.26,126756.9,153799.5,61986.93,49623.06,93392.11,59377.58,125426.7,84800.83,77357.66,73692.07,71444.76,53971.26,100997.5,49087.01,263489.6,96002.83,170208.7,82702.87,60157.62,103755.1,59352.61,157720,91487.54,83688.79,101206.7,67932.31,74203.23,122796.7,169515,88657.7,62342.16,77092.53,177837.3,46999.25
"C9:1,OH FA",366341.4,242968.8,275651.8,226869,302215.8,223747.5,224092.5,297472.3,224234.5,237503.4,294567,281063.8,233529.4,245981.1,301364.9,251575.1,401245.4,434643.9,309415.5,206785.6,276116.4,464842.3,234193.2,422752.2,249602.6,401632.9,510898,232209.3,305571.7,243884.4,224777.6,206607.7,188378.4,250951.5,246416.6,172734.4,225934.2,233867,245786.9,144557.3,174830.1,210101.3,249035.7,147343.9,343619.7,162285,135700.5
gamma-CEHC,93908.01,701580.9,59042.34,78792.91,304705.4,167229.9,120484.5,85725.9,54427.92,116472.5,31172.82,70332.58,23569.39,78718.42,186655.9,148587.5,97111.47,947.4779,1102.169,4596.787,15597.74,841.3611,3191.154,3157.887,1452.377,12911.85,6684.301,6621.555,659.3061,1174.743,2619.08,9820.097,11207.9,12026.83,12890.99,2185.459,9343.48,1299.104,2024.426,2006.129,16683.47,46949.61,8240.528,5137.555,28528.83,4016.638,10183.77
"C10:1,OH FA",220181.6,244902.9,344177.3,162817.7,298345.9,2041171,182996.4,878639.4,162336.1,133750,229226,137306.5,222892.9,190654.9,202166,287039.2,147014.4,190803.4,104969.8,244820.1,95121.65,226663.9,163641.8,173288.6,138726.7,287091.1,170693.4,622849.5,288839.1,206931.5,196489.8,198958.9,167435.3,148149.2,521616.6,269570.2,146174.4,233063.3,210518.9,167705.9,231992,885309.2,234155.3,187109,195826.6,321051.4,142093.1
C14H14O3,17760.15,28650.26,16781.5,21620.14,18564.72,1600.476,13378.83,18458.73,14674.28,12669.88,11824.35,17353.72,22134.45,25334.64,13837.22,17855.43,20290.54,13156.63,21512.87,10695.48,5732.922,11684.93,7987.724,8885.88,14118.83,11709.38,3997118,19262.04,7997.405,14156.35,12495.43,4677.414,9256.527,9576.72,18656.83,11030.61,8866.078,8893.719,9209.958,8963.753,13510.3,10618.15,7712.597,11448.18,13868.68,1433387,53309.87
"C10:0,OH FA(2)",446441.9,151701.7,388459.9,184610.8,513361.6,808013.3,406706,418649.3,160402.4,267732.7,182995.8,277854,158690.2,151089.9,460932.8,111881.6,223973.3,172460.6,168089.9,125980.4,244909.7,346288.6,222952.5,342976.7,118898.6,365631.2,238300.4,490236.3,369374.1,155193.7,227624.1,265506.5,296132.3,233302.3,284594.7,217085.6,133799.1,274052.5,201850.8,238068.2,354956.1,332197.9,378279.1,163228.1,226290.9,212567.2,99737.17
C26H42O10,47045.21,22400.75,19322.97,50343.13,19742.52,20126.55,55608.67,34600.23,13959.49,13879.52,17266.64,17424.37,12163.54,100516.2,9572.428,16633.13,59778.76,47401.32,8145.037,14857.4,9802.373,24250.25,5850.827,23793.47,60527.77,66282.59,58250.68,10988.48,22845.58,19100.43,2825.052,7859.328,47541.23,25068.71,21357.3,15859.81,37217.71,50898.23,15765.13,24774.83,51621.01,38823.75,53628.8,77633.51,23070.83,44238.49,34341.54
Chenodeoxycholic acid glycine conjugate(2),477139.6,193906.3,173059.4,95799.93,173775.7,134075.9,158524.9,66883.34,128733.4,225083.3,151450.3,23795.3,16869.37,106351.7,130332.1,161541.9,535092.5,119507.4,28758.24,123225.1,59867.23,153669.8,70271.39,64147.31,105392.6,115632.3,225473.5,246884.1,113491.2,68089.82,72483.75,96225.8,59310.62,49012.72,324181.7,91174.16,66402.28,343369.5,400034.8,57016.8,160493.2,153388.1,59437.44,137116.6,112654.6,124946.8,248041.4
"C14:0,DC FA(2)",336405.2,190066.6,92429.92,83675.39,104993,94255.33,97457.3,122351.2,79004.55,86214.58,112707.9,99755.85,107672.3,129635.7,101231.9,82091.8,174530.9,79871.19,66716.27,70444.46,74669.59,116901.8,77716.64,101955.1,98699.37,131759.4,244757.7,98687.57,152132.1,66465.31,74736.46,91314.56,95206.4,135026.2,77139.8,146458,73866.39,63038.09,132274.1,103134.6,127488.8,186779.9,131603.2,77063.92,78799.32,76613.93,81679.7
Pregnanediol-3-glucuronide,56660.39,73869.65,68982.24,65845.25,50649.74,49052.57,59041.26,65479.27,59726.4,64894.8,54256,84322.5,56793.81,151104.8,75805.9,97321.69,55989.61,65718.83,98567.08,75265.3,77482.28,48423.37,69386.09,52352.12,82200.39,98647.57,83766.83,99337.55,79837.97,61336.47,43132.5,41275.11,40448.63,47586.36,51254.06,48599.78,63508.78,56444.44,42895.6,56057.71,48088.63,126366.7,65811.78,47283.51,44007.73,50218.78,31120.32
C15H24O2,56988.43,61622.51,80732.56,43938.9,72622.73,69041.28,128555.3,134980.7,60819.99,84483.05,51603.21,47443.19,63780.29,203370.8,73966.94,81470.59,85828.52,134357.6,135477.4,107049.2,94060.39,180411.1,130230.2,154935.5,177708.5,183102.5,173751.6,148977.4,116569.2,135896.4,125505.1,69850.58,117059.7,99171.08,341106.3,24456.75,123168,110208.3,125464.8,112947.4,147317.6,93702.92,113142.7,128883.4,207787.7,70160.35,48403.62
Taurocholic acid(1),5290216,1216042,725950.4,388440.7,734445.2,478165.8,491675.1,225564.3,385255.7,674397.2,292226.9,313761,623424,838585,250773.1,253213.9,526191.6,36351.05,8041.491,12165.11,395561.8,28604.4,19366.69,23192.09,70768.59,5204.558,96305.01,99528.33,59396.5,19564.3,7532.279,47122.96,39967.88,7865.363,20833.94,72962.13,15086.83,22203.28,88448.66,16274.2,22879.74,41880.55,40555.52,12610.74,37253.95,74900.49,89154.96
"5alpha-Androstan-3alpha,17alpha-diol monosulfate(2)",39111.61,866424.2,209219.2,263427.8,305741.6,309905.7,268765.6,296369.3,297766.5,297816.8,213962.2,261879.2,309991.2,331290.2,354496,360852.4,262001.2,302638.8,302817.2,426660.9,324753.7,397662.3,384516.1,382463,546628.5,395935.7,364030.1,373639.6,405390.4,283480.4,355327.5,344597,434534.4,339452.8,311930.9,325631,374811.6,355488.5,363698.2,379530,360745.2,430535.5,443984.3,325400.8,314297.3,286505.5,148887.3
Chenodeoxycholic Acid(2),822495.9,1011810,996347.3,604589.2,597179.3,521134,707630.2,478663.9,206919.2,1038125,958498.5,363959.7,412580.2,757560.7,505973.3,989306.5,602495.4,564225.6,485300.7,695304.5,626825.7,940885.3,549425.2,1087605,340455.6,786448.4,523080.5,913008.9,573843.6,313039.5,485401.7,285116.6,201931.5,283262.8,373688,449184.2,323978.5,349362.7,417168.8,1189456,821625.5,554950.4,204159.8,220672.7,227305,652851.8,462120.8
C20:5 FA,7080311,3399513,2078716,2814349,3026739,3321419,4579867,3548949,3262896,4155004,3052528,3169254,3884418,2223906,4313901,3610655,3369674,2162554,2247390,2987493,1964286,2466354,1607476,1950729,2536841,2931565,10207500,1473517,1808475,1161513,1120834,3443398,2560910,2485444,1396751,1875322,4355021,1659262,1907506,3467348,1476355,2817303,3588048,1501417,2148247,1473700,818194.3
C16:1 FA,24290790,8949326,10435190,9406007,9077852,8614675,7337742,8993812,4842404,7596850,9869478,14815650,15197070,10279990,9720371,9252808,19552010,7073325,9122134,5342340,5880500,17575090,7663546,11224530,12457880,12144550,17137990,5565909,8957381,4260848,2887040,9743448,6212083,11397980,4241041,12189190,5602758,4754312,9036314,6448523,7879480,9619601,10037940,3996232,10221130,4410331,5147904
C27H44O4(2),172853.5,225897.9,326098.3,279598.3,300059.4,249955.9,221474.6,276997.6,206404.2,218197.2,161837.7,153896.1,310178.9,562876.2,211807.6,261934.2,157130.9,242423.4,233489.7,268310.8,239677.8,190949.4,196232,216993.7,229167.5,196716.1,169949.9,210199.1,213944.3,277039.2,222479.4,138024.8,237556.2,192625.5,189771.1,210724.4,216871.7,215672,197363.9,269209.2,248852.1,271654.6,191945.5,276098.2,163526.7,243935.6,151446.8
C24H42O4,46060.01,944.1041,85769.88,76921.77,96744.76,56194.03,91947.66,67635.67,47754.67,55231.38,36128.67,96132.01,101115.8,224728.5,182440.9,153547.6,104729.3,95330.79,117690.1,155118.4,139192.2,101137.5,83493.49,136617.9,136460.7,139872.6,123606.6,100762.7,116305.3,170345.9,99220.66,62117.23,106248,100888.3,120748.1,104353,137557.2,121411,97761.66,92133.23,123851.1,212507.9,127373.6,167504.5,102489.8,157205,88074.72
C22:5 FA,5379464,3827.75,3766119,3486368,4118479,3668245,3125384,3853457,2610858,3311522,3144082,4311266,6534869,3860320,3671351,4164538,5187568,2294162,2924869,2633293,2922851,4343403,3055087,2919690,3864228,3812959,9815007,2262275,2466073,1726673,1793600,3504752,3275964,3376788,2052209,3037360,3490374,2300958,2296434,3183614,2533683,3287090,3930597,1508568,3112887,1629419,1136883
C30H48O4,380173.6,1237387,891484.9,665956.4,961721.9,715506.5,620148.8,793298.9,411311.9,621108.3,401881.9,948385.6,868429.9,1444353,907836.7,1647788,759843.2,558326.7,651587.6,777770.9,1016701,691756.8,524246.4,694873,841337,832885.3,674045.4,574364.3,646162.8,763757.8,569921.5,322720.7,609414.2,587293.6,714437.6,685779.5,686829.2,554270.8,582290.5,681958.6,689266.7,784464.4,859783,786110.3,685747.5,857524.9,484281.5
C30H50O4,671295.3,1444242,926854.1,873562.9,990602.1,913568.1,710424.9,784688.4,555793.8,875019.3,617931.3,1411000,1574043,1952003,1457873,1765972,1119566,705618.5,1040109,1299650,1534562,1070429,901859.6,1142741,1182262,1284793,955914.3,772254.6,907264.1,1032250,773717.9,649258.5,846582,866650.1,1031651,1089011,1011827,829661.5,877709.3,1040564,1123747,1237302,1146404,1000189,1089621,987165.3,812693.5
Cholic Acid,139104.4,934648.4,2325913,178371.2,176041,2243270,1970051,161272.1,327170.1,367243.9,427873.1,29988.19,45804.11,158424.7,73201.69,168118.3,3651061,2300582,18291.42,418508.5,575644,1037457,665286.3,514631.5,62526.31,2421341,61644.11,916063.7,1914423,1352196,353779.6,147720.7,1387985,153611.1,353416,2087218,2148783,2185661,1401153,166037.2,800372.3,643134.1,239775.7,277658.3,443173.9,1163492,575533.8
"C12:1,OH FA",38816.79,167997.5,94712.15,65866.27,100570.1,93908.5,54388.82,83000.79,49701.69,55605.17,96306.22,88373.49,79885.39,94966.31,113366.4,88436.83,100451.7,52212.55,84817.03,92583.64,52258.38,102298.7,86166.99,87357.22,137383,177785.7,178552.4,140581.5,115253.2,147081.1,80518.93,113254.8,111189.6,100354.2,138666.4,142421,80499.44,117924.9,106576.8,130340.2,135507.9,198898.2,151210.8,61695.35,87148.19,84267.55,72686.61
