Name,30D_1,30D_2,30D_3,50D_1,50D_2,50D_3
BC332_16194_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_13083_mrna,0.0,0.0,1.0,0.0,0.0,6.0
BC332_20305_mrna,0.0,0.0,0.0,1.0,0.0,0.0
BC332_22645_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_33155_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_28671_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_09894_mrna,467.348,493.523,440.036,351.0,287.0,412.0
BC332_07659_mrna,6.47305,13.8061,9.65057,3.04912,3.8027,1.97286
BC332_09973_mrna,0.0,2.0,0.0,0.0,1.0,2.0
BC332_13465_mrna,46.0,43.0,57.0,44.0,52.0,50.0
BC332_10019_mrna,195.0,195.0,133.0,168.0,220.0,195.0
BC332_25447_mrna,1315.0,1149.0,1109.0,681.0,1173.0,866.0
BC332_25453_mrna,3346.0,2844.0,3089.0,4329.0,3861.0,4192.0
BC332_29639_mrna,36.7926,30.0,43.5741,25.6947,59.7829,67.385
BC332_09975_mrna,2.0,1.87104,3.0,0.0,0.0,5.48112
BC332_08361_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_07741_mrna,741.0,594.0,594.0,221.0,263.0,302.0
BC332_23846_mrna,1.0,0.0,0.0,0.0,0.0,2.0
BC332_08954_mrna,2597.0,2518.0,1985.0,149.0,162.0,240.0
BC332_18941_mrna,1302.0,1320.0,987.0,164.0,205.0,290.0
BC332_17030_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_29028_mrna,426.0,331.0,300.0,814.0,1510.0,867.0
BC332_31188_mrna,7.0,4.0,1.00062,0.0,2.0,4.0
BC332_14646_mrna,2699.71,2540.7,2971.77,11952.9,11314.8,5584.83
BC332_15939_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_08410_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_27201_mrna,2.0,9.0,7.0,11.0,7.0,6.0
BC332_29979_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_15109_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_18284_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_15185_mrna,237.0,231.0,193.0,177.0,191.0,152.0
BC332_07229_mrna,0.0,1.0,2.25492,3.64135,2.0,3.0
BC332_03794_mrna,969.0,890.0,826.0,537.0,639.0,660.0
BC332_07032_mrna,117.0,132.0,107.0,116.0,61.0,87.0
BC332_05495_mrna,109.0,107.0,85.0,78.0,59.0,109.0
BC332_12608_mrna,7.0,7.0,3.0,8.0,3.0,23.0
BC332_10418_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_08184_mrna,30.0,27.0,31.0,25.0,27.0,21.0
BC332_34511_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_04312_mrna,3.10418,3.0,2.0,0.0,1.0,0.0
BC332_20194_mrna,4.24538,2.27708,3.18041,2.55644,5.86548,2.51273
BC332_11622_mrna,46.0,31.0,24.0,36.0,12.0,35.0
BC332_34405_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_23238_mrna,1.0,0.0,0.0,0.0,0.0,2.0
BC332_01505_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_12818_mrna,0.0,0.0,0.0,0.0,0.0,4.0
BC332_03719_mrna,6.0,1.0,0.0,0.0,0.0,0.0
BC332_33074_mrna,0.0,0.0,0.0,1.0,2.0,0.0
BC332_18562_mrna,6.0,9.0,7.0,11.0,6.0,4.0
BC332_05414_mrna,9.71716,72.0,23.8186,9.78507,25.6125,44.028
BC332_10515_mrna,591.0,527.0,523.0,383.0,469.0,445.0
BC332_13408_mrna,26.0,30.0,13.0,44.0,23.0,24.0
BC332_31375_mrna,15.0,7.0,6.0,11.0,3.0,5.0
BC332_12395_mrna,1444.0,1491.0,1352.0,1761.0,1956.0,2011.0
BC332_13686_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_20531_mrna,22.0,24.0,26.0,34.5548,20.0,39.2831
BC332_22387_mrna,499.0,481.0,455.0,512.0,481.0,759.0
BC332_27353_mrna,42.0,31.0,22.0,45.0,38.0,59.0
BC332_29806_mrna,14.0,5.0,14.0,22.0,20.0,12.0
BC332_10752_mrna,1030.0,855.0,753.0,694.0,639.0,754.0
BC332_10717_mrna,1.0,0.0,2.0,0.0,0.0,3.0
BC332_29038_mrna,262.0,218.0,217.0,329.0,420.0,354.0
BC332_28887_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_12788_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_11984_mrna,38.0,17.0,18.0,4.0,0.0,11.0
BC332_11295_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_10527_mrna,3.0,3.0,1.0,5.0,6.0,2.0
BC332_27414_mrna,1012.0,471.0,920.0,11515.0,25879.0,4940.0
BC332_01581_mrna,4.6,3.6,3.2,7.4,3.2,6.2
BC332_17251_mrna,122.11,155.175,105.303,78.0363,109.01,165.095
BC332_32590_mrna,5.0,6.0,3.0,37.0,40.0,21.0
BC332_16736_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_32824_mrna,4.0,4.0,8.0,9.0,5.0,5.0
BC332_14788_mrna,0.0,15.7698,15.0652,21.9564,12.9267,39.5162
BC332_22748_mrna,1287.0,1136.0,1052.0,986.0,1578.0,1141.0
BC332_16359_mrna,79.0,122.0,157.0,129.0,108.229,286.0
BC332_10973_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_26322_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_11844_mrna,0.0,0.0,0.0,0.0,0.0,3.0
BC332_08176_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_34035_mrna,2333.0,1938.0,1849.0,1052.0,1456.0,1362.0
BC332_21706_mrna,495.0,473.0,353.0,232.0,257.0,315.0
BC332_30634_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_02447_mrna,1034.0,1003.0,922.0,1123.0,1102.0,1306.0
BC332_09739_mrna,961.0,888.0,888.0,290.0,310.0,469.0
BC332_01079_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_15095_mrna,61.0,80.0,53.0,18.0,9.0,22.0
BC332_17002_mrna,166.0,161.0,153.0,76.0,75.0,83.0
BC332_08357_mrna,1129.62,1023.05,901.778,902.958,1097.03,1187.04
BC332_02204_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_15439_mrna,397.0,373.953,333.0,452.0,504.973,385.0
BC332_25232_mrna,1713.0,1358.0,1421.0,1055.0,1030.0,1312.0
BC332_25178_mrna,3.0,13.0,3.0,1.0,1.0,3.0
BC332_20700_mrna,70.737,53.9388,59.7657,26.7058,2.13414,33.4837
BC332_00849_mrna,1279.0,985.0,1155.0,610.0,1099.0,1128.0
BC332_11481_mrna,50.3433,23.1677,17.836,21.1038,17.2098,26.3036
BC332_16075_mrna,3832.0,3797.0,3471.0,3477.0,4618.0,3444.0
BC332_34446_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_09195_mrna,5.0,6.0,7.0,14.0,10.0,5.0
BC332_08942_mrna,172.0,177.0,103.0,154.0,338.0,188.0
BC332_14947_mrna,195.0,68.0,616.0,5685.0,7952.0,1520.0
BC332_11435_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_13212_mrna,126.0,66.0,88.0,33.0,35.0,66.0
BC332_32452_mrna,1586.0,1224.0,1347.0,1443.0,1263.0,1280.0
BC332_19602_mrna,616.0,751.0,627.0,590.0,664.0,770.0
BC332_09683_mrna,6.0,9.0,3.0,8.0,7.0,9.0
BC332_21161_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_22627_mrna,176.0,171.0,137.0,177.0,153.0,157.0
BC332_18798_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_25011_mrna,853.0,758.0,783.0,541.0,658.0,735.0
BC332_28232_mrna,0.0,3.0,0.0,11.0,4.0,12.0
BC332_18701_mrna,7.0,11.0,4.0,2.0,0.0,5.0
BC332_06226_mrna,1700.0,1431.0,1346.0,1160.0,1949.0,1439.0
BC332_15711_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_23616_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_30347_mrna,1.24571,11.8241,1.2079,0.0,1.23996,9.18424
BC332_19941_mrna,7.0,2.0,1.0,2.0,1.0,5.0
BC332_33453_mrna,219.017,209.837,193.801,139.928,173.258,239.544
BC332_02121_mrna,0.0,0.0,1.0,2.0,0.0,1.0
BC332_16073_mrna,7.0,0.0,0.0,0.0,1.0,0.0
BC332_19921_mrna,317.0,225.0,261.0,160.0,235.0,237.0
BC332_28798_mrna,2075.0,1748.98,1835.99,1072.92,1095.0,1323.94
BC332_19501_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_13975_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_26924_mrna,17.0,20.0,8.0,28.2232,14.9539,21.0
BC332_16401_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_32331_mrna,0.0,0.0,1.00212,0.0,0.0,2.00702
BC332_27122_mrna,221.0,218.0,203.0,222.0,253.0,269.0
BC332_27141_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_27686_mrna,118.0,141.0,84.0,66.0,85.0,47.0
BC332_04235_mrna,3897.87,3861.34,3065.22,8841.59,8698.65,8500.41
BC332_05788_mrna,831.0,954.0,838.0,804.0,814.0,975.0
BC332_18839_mrna,51.0,81.0,48.0035,27.0,7.0,32.0021
BC332_00194_mrna,1289.0,1087.0,1047.0,982.0,1138.0,1082.0
BC332_33682_mrna,442.0,423.0,360.0,471.0,419.0,523.0
BC332_13422_mrna,0.0,0.0,3.0,0.0,0.0,0.0
BC332_00977_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_19561_mrna,312.0,347.0,370.0,121.0,182.0,168.0
BC332_27114_mrna,2.0,0.0,0.0,0.0,0.0,0.0
BC332_30520_mrna,392.0,408.0,269.0,186.0,253.0,242.0
BC332_07723_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_26293_mrna,2.0,1.0,0.0,0.0,0.0,0.0
BC332_15852_mrna,0.0,0.0,0.0,2.0,0.0,0.0
BC332_11099_mrna,54.0,65.0,45.0,45.0,66.0,54.0
BC332_06135_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_27871_mrna,368.0,281.0,304.0,325.0,424.0,375.0
BC332_12041_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_27990_mrna,185.0,158.0,128.0,4.0,5.0,25.0
BC332_32371_mrna,239.0,154.0,168.0,149.0,203.0,285.0
BC332_08353_mrna,461.0,337.0,370.0,429.0,534.0,436.0
BC332_02616_mrna,576.0,550.0,419.0,348.0,375.0,443.0
BC332_21757_mrna,47.3613,55.001,44.7013,25.826,32.5826,50.0
BC332_00781_mrna,1149.0,1091.0,986.0,944.0,1219.0,981.0
BC332_29730_mrna,292.0,282.0,179.0,135.0,139.0,355.0
BC332_32493_mrna,1145.0,1128.0,1128.0,841.0,834.0,1123.0
BC332_11234_mrna,0.0,0.0,0.0,1.0,0.0,0.0
BC332_11172_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_28922_mrna,20.0,19.0,14.0,28.0,21.0,13.0
BC332_17571_mrna,33.0,34.0,3.0,2.0,3.0,1.0
BC332_19700_mrna,165.0,107.0,112.0,114.0,137.0,151.0
BC332_14346_mrna,2.0,0.0,0.0,0.0,0.0,0.0
BC332_22049_mrna,293.0,272.0,255.0,165.0,263.0,215.0
BC332_25870_mrna,99.0,76.0,104.0,94.0,97.0,125.0
BC332_18355_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_16370_mrna,70.0,67.0,71.0,47.0,78.0,86.0
BC332_33136_mrna,1.0,1.0,0.0,0.0,0.0,2.0
BC332_19304_mrna,2426.0,2186.0,2037.0,1716.0,2212.0,1923.0
BC332_27004_mrna,49.2864,48.08,40.1866,41.3416,35.4186,40.1353
BC332_19601_mrna,20.0,9.0,10.0,2.0,12.0,18.0
BC332_18142_mrna,1249.0,1382.0,1083.0,894.0,942.0,1134.0
BC332_26641_mrna,609.0,510.0,435.0,326.0,330.0,444.0
BC332_28990_mrna,4.0,3.0,0.0,0.0,0.0,0.0
BC332_23809_mrna,15.0197,26.0361,15.0234,24.0,22.0,21.0
BC332_34560_mrna,2.0,6.0,5.24624,8.0,7.0,11.1624
BC332_01264_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_02423_mrna,1.0,0.0,0.0,7.0,0.0,0.0
BC332_09482_mrna,937.0,1093.0,828.0,636.0,1069.0,664.0
BC332_32549_mrna,0.0,0.0,0.0,0.0,1.0,0.0
BC332_30207_mrna,11.0,7.0,6.0,9.0,14.0,10.0
BC332_11640_mrna,61.0,46.0,30.0,68.0,33.0,79.0
BC332_26114_mrna,68.0,60.0,69.0,10.0,12.0,34.0
BC332_09174_mrna,206.0,158.0,167.0,76.0,108.0,118.0
BC332_24118_mrna,0.0,0.0,0.0,0.0,0.0,0.486688
BC332_03525_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_32639_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_02132_mrna,1.0,0.0,2.0,4.0,0.0,1.0
BC332_11181_mrna,0.0,1.0,0.0,0.0,1.0,0.0
BC332_10135_mrna,1585.0,1636.0,1431.0,1062.0,1614.0,1531.0
BC332_07757_mrna,147.0,173.0,146.0,130.0,100.0,122.0
BC332_28229_mrna,58.0,43.0,36.0,52.0,73.0,96.0
BC332_22417_mrna,0.0,6.0,1.0,0.0,0.0,0.0
BC332_28309_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_33143_mrna,0.0,0.0,2.0,0.0,0.0,0.0
BC332_16577_mrna,2159.0,2369.0,1949.0,1811.0,2196.0,2205.0
BC332_01825_mrna,403.0,289.0,324.0,224.0,199.0,236.0
BC332_15999_mrna,14.0,21.0,5.0,10.0,1.0,9.0
BC332_27849_mrna,378.0,534.0,614.0,411.0,251.0,611.0
BC332_30539_mrna,123.0,100.0,84.0,114.0,95.0,62.0
BC332_11318_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_09774_mrna,1649.73,1620.7,1475.26,1495.35,1332.91,1701.91
BC332_05589_mrna,765.0,755.0,849.0,454.0,666.0,900.0
BC332_00106_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_34845_mrna,3.17271,5.88822,2.0,4.0,8.0,4.59677
BC332_14189_mrna,107.0,146.408,108.327,45.0,46.669,91.0
BC332_20146_mrna,0.0,0.0,1.01903,39.1754,4.43141,6.22039
BC332_00341_mrna,3.30913,1.0692,0.0,36.7172,17.6359,16.8041
BC332_21233_mrna,2.0,0.0,1.0,0.0,0.0,1.0
BC332_20941_mrna,96.5,82.0,91.0,48.5,90.0,59.0
BC332_14144_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_23321_mrna,0.0,0.0,3.3898,0.0,0.0,0.0
BC332_19296_mrna,0.0,0.0,1.0,0.0,0.0,0.0
BC332_02366_mrna,55.0,51.0,44.0,96.0,99.0,109.0
BC332_32273_mrna,1.0,1.0,1.0,0.0,0.0,0.0
BC332_02452_mrna,1786.0,1559.0,1514.0,1536.0,1632.0,1626.0
BC332_07955_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_07914_mrna,1.0,2.0,1.0,5.0,0.0,0.0
BC332_18598_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_14984_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_33276_mrna,12366.0,12849.0,10603.0,2341.0,1009.0,3845.0
BC332_01269_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_01656_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_13010_mrna,581.0,521.0,585.0,748.0,883.0,808.0
BC332_10038_mrna,0.0,5.0,0.0,4.0,0.0,0.0
BC332_20551_mrna,615.0,569.135,439.0,357.0,544.0,437.0
BC332_33832_mrna,1.0,2.5,3.0,2.5,3.0,3.5
BC332_01319_mrna,94.0,71.0,76.0,113.0,78.0,121.0
BC332_05228_mrna,5.0,7.0,1.0,0.0,0.0,1.0
BC332_28668_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_18014_mrna,1907.0,1717.0,1520.0,1378.0,2130.0,1365.0
BC332_24394_mrna,0.0,0.0,6.0,0.0,3.0,2.0
BC332_06980_mrna,70.1256,50.3677,41.3986,55.0,65.5027,148.315
BC332_24158_mrna,0.0,0.0,0.0,2.0,0.0,0.0
BC332_23435_mrna,1.0,0.0,1.0,4.0,6.0,5.0
BC332_16756_mrna,890.0,735.0,698.0,725.0,970.0,1013.0
BC332_30600_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_15225_mrna,5.0,1.0,0.0,0.0,0.0,1.0
BC332_20110_mrna,4111.0,4751.0,3164.0,1939.0,2137.0,2244.0
BC332_33773_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_00046_mrna,74.8075,82.3581,57.7711,45.0425,58.5686,57.8405
BC332_12324_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_34966_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_23206_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_34813_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_13273_mrna,1849.0,1830.0,1514.0,1548.0,1474.0,1643.0
BC332_19661_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_07320_mrna,761.0,567.0,641.0,488.0,705.0,649.0
BC332_33311_mrna,257.773,253.803,184.904,157.0,191.798,265.8
BC332_23878_mrna,364.0,331.0,313.0,132.0,104.0,146.0
BC332_13350_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_22936_mrna,84.9949,55.8496,73.4281,166.238,138.236,317.93
BC332_13766_mrna,1.0,2.0,2.0,2.0,1.0,1.0
BC332_08562_mrna,0.0,0.0,0.0,0.0,4.0,0.0
BC332_15982_mrna,7.0,8.0,2.0,0.0,3.0,3.0
BC332_07780_mrna,13.0,19.0,10.0,12.0,18.0,21.0
BC332_26002_mrna,624.0,624.626,612.0,525.0,783.0,662.0
BC332_17349_mrna,4182.0,3746.0,4876.0,5162.0,3201.0,6183.0
BC332_13333_mrna,59.0,56.0,32.0,38.0,29.0,48.0
BC332_17298_mrna,2.0,8.0,1.0,1.0,4.0,5.0
BC332_25314_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_26806_mrna,11.221,16.0172,10.6422,0.0,0.0,4.77509
BC332_10008_mrna,0.0,1.0,0.0,0.0,0.0,0.0
BC332_17018_mrna,288.0,318.0,299.0,330.0,390.0,380.0
BC332_20803_mrna,299.0,273.0,296.0,292.0,289.0,582.0
BC332_31659_mrna,6.0,12.0,0.0,0.0,0.0,4.0
BC332_19114_mrna,248.0,190.0,191.0,39.0,32.0,68.0
BC332_15216_mrna,1165.0,1274.0,1058.0,1061.0,1250.0,978.0
BC332_20845_mrna,0.0,1.0,0.0,0.0,0.0,0.0
BC332_29152_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_34796_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_22642_mrna,98.0,83.0,71.0,69.0,57.0,78.0
BC332_18104_mrna,4350.0,3690.0,3450.0,2381.0,2914.0,2905.0
BC332_25793_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_15445_mrna,2.0,2.0,4.0,5.0,0.0,4.0
BC332_05563_mrna,681.0,597.0,551.0,586.0,425.0,567.0
BC332_19286_mrna,1973.0,1762.0,1607.0,1639.0,1895.0,1859.0
BC332_12105_mrna,353.0,338.0,232.0,193.0,208.0,265.0
BC332_08221_mrna,4454.0,3981.0,4589.0,3686.0,3041.0,2358.0
BC332_18882_mrna,0.0,1.0,0.0,0.0,0.0,0.0
BC332_11707_mrna,59.0,0.0,40.0,0.0,0.0,0.0
BC332_22494_mrna,24.0,30.0,23.0,8.0,1.0,20.0
BC332_12095_mrna,873.0,709.0,541.0,89.0,21.0,179.0
BC332_11757_mrna,21.0,20.0,10.0,17.0,41.0,17.0
BC332_28830_mrna,104.583,87.0,81.0,115.92,96.0,138.92
BC332_29267_mrna,94.9565,188.989,110.67,72.9824,53.6337,140.792
BC332_31658_mrna,117.0,125.0,97.0,52.0,49.0,73.0
BC332_10209_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_31613_mrna,185.0,173.0,133.0,65.0,68.0,130.0
BC332_15927_mrna,91.0,53.0,81.0,25.0,20.0,47.0
BC332_05497_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_28452_mrna,112.0,181.0,72.0,12.0,40.0,46.0
BC332_24878_mrna,25.0,23.0,5.0,12.0,40.0,18.0
BC332_30852_mrna,0.0,2.0,0.0,0.0,0.0,6.0
BC332_30869_mrna,8.0,13.0,16.0,27.0,36.0,22.0
BC332_26755_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_34044_mrna,0.0,1.0,0.0,0.0,0.0,0.0
BC332_09012_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_03929_mrna,4601.0,3357.0,3910.0,2973.0,3574.0,4068.0
BC332_34906_mrna,2.0,0.0,1.0,0.0,1.0,0.0
BC332_31166_mrna,0.0,1.00033,2.00066,5.0,11.0,3.0
BC332_31442_mrna,0.0,0.0,0.0,0.0,0.0,1.0
BC332_07047_mrna,1.0,0.0,0.0,0.0,0.0,0.0
BC332_28978_mrna,226.0,199.0,221.0,211.0,377.0,250.0
BC332_13396_mrna,9.20245,2.86602,16.1938,9.56881,3.05897,6.68634
BC332_08341_mrna,576.0,489.0,447.0,728.0,1976.0,884.0
BC332_30739_mrna,4.0,6.0,7.0,4.0,0.0,0.0
BC332_26340_mrna,0.0,1.0,0.0,0.0,0.0,0.0
BC332_28301_mrna,0.0,0.0,0.0,0.0,0.0,1.0
BC332_03666_mrna,1077.0,809.0,1015.0,861.0,816.0,1002.0
BC332_10419_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_26220_mrna,539.0,415.0,460.0,401.0,455.0,442.0
BC332_03585_mrna,1565.0,1080.0,1227.0,856.0,1009.0,1226.0
BC332_12930_mrna,1.0,3.0,4.0,0.0,0.0,0.0
BC332_24857_mrna,202.0,160.0,166.0,88.0,74.0,130.0
BC332_01995_mrna,521.0,307.0,399.0,728.0,692.0,734.0
BC332_11154_mrna,36.0,5.0,50.0,48.0,55.0,40.0
BC332_19094_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_00519_mrna,22.0,3.0,31.0,0.0,0.0,1.0
BC332_13578_mrna,1748.0,1733.0,1461.0,1606.0,1397.0,1804.0
BC332_24901_mrna,405.0,351.84,364.0,368.743,320.558,471.0
BC332_33307_mrna,7.18137,5.36616,3.0,3.78719,3.81328,1.18838
BC332_12917_mrna,371.0,40.0,34.0,621.0,161.0,379.0
BC332_27538_mrna,4.0,0.0,1.15987,1.0,0.0,0.0
BC332_08974_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_23093_mrna,903.0,1045.0,709.0,418.0,445.0,647.0
BC332_34591_mrna,309.0,222.0,260.0,314.0,296.0,319.0
BC332_23457_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_24241_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_07949_mrna,9.30209,6.61736,14.4611,8.4592,11.8422,23.9872
BC332_27684_mrna,496.0,417.0,402.0,289.0,288.0,379.0
BC332_10636_mrna,0.0,0.0,2.0,0.0,3.0,3.0
BC332_34261_mrna,0.0,0.0,0.0,0.0,0.0,0.145062
BC332_34675_mrna,1064.77,750.926,527.227,133.931,716.951,82.0615
BC332_34769_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_04429_mrna,0.0,0.0,2.0,1.0,6.0,8.0
BC332_26997_mrna,496.0,786.0,872.0,222.0,97.0,347.0
BC332_23131_mrna,1372.0,1066.0,1034.0,899.0,1146.0,1065.0
BC332_07829_mrna,531.0,428.0,481.0,236.0,416.0,329.0
BC332_11222_mrna,565.0,508.0,501.0,185.0,323.0,264.0
BC332_28652_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_01998_mrna,5.0,4.0,1.0,2.0,4.0,5.0
BC332_16938_mrna,1121.0,865.0,914.0,1428.0,2046.0,1442.0
BC332_16601_mrna,2.0,0.0,0.0,1.0,0.0,0.0
BC332_28875_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_08058_mrna,39.0,31.0,30.0,24.0,14.0,48.0
BC332_22050_mrna,579.0,463.0,529.0,469.0,382.0,604.0
BC332_21904_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_03812_mrna,0.0,3.0,0.0,0.0,1.0,2.0
BC332_27412_mrna,0.0,1.0,0.0,0.0,0.0,0.0
BC332_27834_mrna,0.0,0.0,0.0,1.0,0.0,0.0
BC332_24369_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_16441_mrna,431.0,432.0,299.0,69.0,57.0,91.0
BC332_29727_mrna,149.0,149.0,115.0,4.0,7.0,84.0
BC332_08809_mrna,32.0,24.0,11.0,7.0,3.0,10.0
BC332_12267_mrna,1.0,4.0,1.0,6.0,7.0,3.0
BC332_29921_mrna,254.0,334.0,226.0,189.0,221.0,270.0
BC332_11792_mrna,504.0,497.0,436.0,437.0,812.0,349.0
BC332_24002_mrna,8784.29,8984.07,7516.67,5675.35,6617.78,6155.98
BC332_04128_mrna,420.0,283.0,319.0,487.0,492.0,528.0
BC332_02083_mrna,397.0,346.0,373.0,241.0,308.0,356.0
BC332_30080_mrna,125.0,156.0,39.0,29.0,15.0,62.0
BC332_28340_mrna,474.0,385.0,408.0,388.0,463.0,431.0
BC332_17638_mrna,1170.0,1017.0,1057.0,1326.0,1512.0,1333.0
BC332_24769_mrna,0.0,0.0,0.0,0.0,0.0,1.0
BC332_16298_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_15063_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_34068_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_07017_mrna,3.0,7.0,9.0,0.0,1.0,0.0
BC332_05546_mrna,1044.0,683.0,943.0,968.0,912.0,1072.0
BC332_20102_mrna,0.0,0.0,2.0,0.0,1.0,0.0
BC332_20322_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_02804_mrna,1588.89,1462.56,1330.37,1581.72,2084.03,1226.74
BC332_27672_mrna,10.5768,0.349832,0.0,80.8979,35.6193,24.3946
BC332_03217_mrna,454.0,510.0,355.0,306.0,302.507,491.0
BC332_30061_mrna,112.0,147.0,120.0,71.0,91.0,134.0
BC332_03610_mrna,0.0,0.0,0.0,2.5,1.0,1.0
BC332_17547_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_13926_mrna,410.0,366.0,348.0,172.0,194.0,212.0
BC332_25281_mrna,25.0,28.0,14.0,16.0,18.0,26.0
BC332_00593_mrna,69.3644,48.0303,35.5809,23.4992,19.2747,34.4814
BC332_14922_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_24021_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_05544_mrna,44.0,69.0,23.0,6.0,12.0,5.0
BC332_00222_mrna,0.0,2.0,4.0,0.0,1.0,0.0
BC332_06650_mrna,1876.0,1861.0,1396.0,622.0,735.0,1045.0
BC332_18757_mrna,1.0,0.0,0.0,0.0,0.0,0.0
BC332_01158_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_34287_mrna,174.413,103.658,119.215,36.0,44.0,47.0
